Channel 1,Channel 2,Channel 3,Channel 4,Channel 5
9985,-533,-533,0,0
9984,-532,-532,0,0
9981,-529,-529,0,0
9966,-514,-514,0,0
9975,-523,-523,0,0
9961,-509,-509,0,0
9985,-533,-533,0,0
9986,-534,-534,0,0
9971,-519,-519,0,0
9990,-538,-538,0,0
9984,-532,-532,0,0
9982,-530,-530,0,0
9984,-532,-532,0,0
9985,-533,-533,0,0
9995,-543,-543,0,0
9978,-526,-526,0,0
9979,-527,-527,0,0
9967,-515,-515,0,0
9990,-538,-538,0,0
9988,-536,-536,0,0
9986,-534,-534,0,0
9996,-544,-544,0,0
9997,-545,-545,0,0
9996,-544,-544,0,0
10003,-551,-551,0,0
9991,-539,-539,0,0
9993,-541,-541,0,0
10006,-554,-554,0,0
9979,-527,-527,0,0
9962,-510,-510,0,0
9995,-543,-543,0,0
10002,-550,-550,0,0
9996,-544,-544,0,0
10013,-561,-561,0,0
10002,-550,-550,0,0
10003,-551,-551,0,0
10008,-556,-556,0,0
10009,-557,-557,0,0
9998,-546,-546,0,0
9995,-543,-543,0,0
10001,-549,-549,0,0
9993,-541,-541,0,0
10010,-558,-558,0,0
10016,-564,-564,0,0
9998,-546,-546,0,0
10020,-568,-568,0,0
10016,-564,-564,0,0
10014,-562,-562,0,0
10007,-555,-555,0,0
10008,-556,-556,0,0
10010,-558,-558,0,0
9998,-546,-546,0,0
10005,-553,-553,0,0
10002,-550,-550,0,0
10007,-555,-555,0,0
10016,-564,-564,0,0
10014,-562,-562,0,0
10005,-553,-553,0,0
10019,-567,-567,0,0
10005,-553,-553,0,0
10028,-576,-576,0,0
10035,-583,-583,0,0
10017,-565,-565,0,0
10019,-567,-567,0,0
10013,-561,-561,0,0
9990,-538,-538,0,0
10027,-575,-575,0,0
10032,-580,-580,0,0
10020,-568,-568,0,0
10023,-571,-571,0,0
10016,-564,-564,0,0
10017,-565,-565,0,0
10021,-569,-569,0,0
10055,-603,-603,0,1
10031,-579,-579,0,0
10019,-567,-567,0,0
9999,-547,-547,0,0
9987,-535,-535,0,0
10034,-582,-582,0,0
10036,-584,-584,0,0
10025,-573,-573,0,0
10050,-598,-598,0,0
10043,-591,-591,0,0
10023,-571,-571,0,0
10031,-579,-579,0,0
10040,-588,-588,0,0
10039,-587,-587,0,0
10017,-565,-565,0,0
10001,-549,-549,0,0
